Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
03/20/2020,Hamilton,0,2,1,11
03/20/2020,Herkimer,1,3,5,9
03/20/2020,Jefferson,0,1,18,43
03/20/2020,Kings,538,1872,1378,5226
03/20/2020,Lewis,0,0,1,7
03/20/2020,Livingston,1,2,13,34
03/20/2020,Madison,0,0,9,24
03/20/2020,Monroe,10,42,148,656
03/20/2020,Montgomery,1,3,27,69
03/20/2020,Nassau,479,1233,1706,4203
03/20/2020,New York,370,1544,1263,5812
03/20/2020,Niagara,1,4,6,26
03/20/2020,Oneida,2,4,59,94
03/20/2020,Onondaga,9,17,133,420
03/20/2020,Ontario,1,4,25,66
03/20/2020,Orange,79,163,377,857
03/20/2020,Orleans,0,0,5,25
03/20/2020,Oswego,0,0,11,34
03/20/2020,Otsego,0,0,20,39
03/20/2020,Putnam,15,22,79,196
03/20/2020,Queens,491,1631,1218,4330
03/20/2020,Rensselaer,12,20,166,677
03/20/2020,Richmond,109,315,334,939
03/20/2020,Rockland,161,262,569,970
03/20/2020,Saratoga,11,35,279,895
03/20/2020,Schenectady,11,32,157,664
03/20/2020,Schoharie,0,1,16,45
03/20/2020,Schuyler,0,0,9,14
03/20/2020,Seneca,0,0,6,13
03/20/2020,St. Lawrence,0,0,7,33
03/20/2020,Steuben,2,2,27,35
03/20/2020,Suffolk,290,661,1461,3231
03/20/2020,Sullivan,4,12,42,178
03/20/2020,Tioga,0,1,5,16
03/20/2020,Tompkins,4,11,96,164
03/20/2020,Ulster,6,18,70,260
03/20/2020,Warren,0,1,31,117
03/20/2020,Washington,0,1,10,50
03/20/2020,Wayne,2,3,13,68
03/20/2020,Westchester,296,1387,1459,8636
03/20/2020,Wyoming,0,2,0,14
03/20/2020,Yates,0,0,2,10
03/19/2020,Albany,18,61,450,1469
03/19/2020,Allegany,0,2,2,17
03/19/2020,Bronx,191,554,605,2271
03/19/2020,Broome,0,2,3,33
03/19/2020,Cattaraugus,0,0,2,14
03/19/2020,Cayuga,0,0,3,13
03/19/2020,Chautauqua,0,0,1,7
03/19/2020,Chemung,0,0,6,10
03/19/2020,Chenango,0,2,0,5
03/19/2020,Clinton,0,2,9,43
03/19/2020,Columbia,1,1,24,95
03/19/2020,Cortland,0,0,7,13
03/19/2020,Delaware,0,1,4,17
03/19/2020,Dutchess,5,36,59,278
03/19/2020,Erie,3,31,43,245
03/19/2020,Essex,0,1,10,18
03/19/2020,Franklin,0,0,6,17
03/19/2020,Fulton,0,1,6,30
03/19/2020,Genesee,0,1,6,24
03/19/2020,Greene,0,2,21,69
03/19/2020,Hamilton,0,2,0,10
03/19/2020,Herkimer,1,2,1,4
03/19/2020,Jefferson,0,1,13,25
03/19/2020,Kings,674,1334,1553,3848
03/19/2020,Lewis,0,0,2,6
03/19/2020,Livingston,1,1,11,21
03/19/2020,Madison,0,0,4,15
03/19/2020,Monroe,5,32,193,508
03/19/2020,Montgomery,0,2,4,42
03/19/2020,Nassau,385,754,1036,2497
03/19/2020,New York,437,1174,1235,4549
03/19/2020,Niagara,2,3,4,20
03/19/2020,Oneida,0,2,7,35
03/19/2020,Onondaga,3,8,60,287
03/19/2020,Ontario,2,3,15,41
03/19/2020,Orange,33,84,180,480
03/19/2020,Orleans,0,0,6,20
03/19/2020,Oswego,0,0,3,23
03/19/2020,Otsego,0,0,10,19
03/19/2020,Putnam,2,7,35,117
03/19/2020,Queens,519,1140,1179,3112
03/19/2020,Rensselaer,2,8,156,511
03/19/2020,Richmond,116,206,272,605
03/19/2020,Rockland,48,101,192,401
03/19/2020,Saratoga,6,24,102,616
03/19/2020,Schenectady,3,21,115,507
03/19/2020,Schoharie,0,1,10,29
03/19/2020,Schuyler,0,0,0,5
03/19/2020,Seneca,0,0,2,7
03/19/2020,St. Lawrence,0,0,7,26
03/19/2020,Steuben,0,0,3,8
03/19/2020,Suffolk,193,371,766,1770
03/19/2020,Sullivan,5,8,79,136
03/19/2020,Tioga,0,1,0,11
03/19/2020,Tompkins,1,7,7,68
03/19/2020,Ulster,2,12,62,190
03/19/2020,Warren,0,1,17,86
03/19/2020,Washington,0,1,8,40
03/19/2020,Wayne,0,1,21,55
03/19/2020,Westchester,292,1091,1483,7177
03/19/2020,Wyoming,0,2,3,14
03/19/2020,Yates,0,0,1,8
03/18/2020,Albany,7,43,331,1019
03/18/2020,Allegany,0,2,3,15
03/18/2020,Bronx,154,363,597,1666
03/18/2020,Broome,1,2,9,30
03/18/2020,Cattaraugus,0,0,5,12
03/18/2020,Cayuga,0,0,2,10
03/18/2020,Chautauqua,0,0,3,6
03/18/2020,Chemung,0,0,2,4
03/18/2020,Chenango,1,2,1,5
03/18/2020,Clinton,1,2,21,34
03/18/2020,Columbia,0,0,32,71
03/18/2020,Cortland,0,0,1,6
03/18/2020,Delaware,0,1,1,13
03/18/2020,Dutchess,11,31,107,219
03/18/2020,Erie,21,28,130,202
03/18/2020,Essex,0,1,1,8
03/18/2020,Franklin,0,0,5,11
03/18/2020,Fulton,1,1,12,24
03/18/2020,Genesee,1,1,9,18
03/18/2020,Greene,0,2,16,48
03/18/2020,Hamilton,1,2,8,10
03/18/2020,Herkimer,0,1,1,3
03/18/2020,Jefferson,1,1,7,12
03/18/2020,Kings,273,660,795,2295
03/18/2020,Lewis,0,0,0,4
03/18/2020,Livingston,0,0,5,10
03/18/2020,Madison,0,0,7,11
03/18/2020,Monroe,13,27,153,315
03/18/2020,Montgomery,0,2,14,38
03/18/2020,Nassau,186,369,632,1461
03/18/2020,New York,335,737,1074,3314
03/18/2020,Niagara,1,1,10,16
03/18/2020,Oneida,2,2,14,28
03/18/2020,Onondaga,3,5,98,227
03/18/2020,Ontario,0,1,8,26
03/18/2020,Orange,19,51,94,300
03/18/2020,Orleans,0,0,3,14
03/18/2020,Oswego,0,0,8,20
03/18/2020,Otsego,0,0,2,9
03/18/2020,Putnam,3,5,32,82
03/18/2020,Queens,336,621,768,1933
03/18/2020,Rensselaer,2,6,136,355
03/18/2020,Richmond,33,90,110,333
03/18/2020,Rockland,23,53,58,209
03/18/2020,Saratoga,4,18,156,514
03/18/2020,Schenectady,4,18,131,392
03/18/2020,Schoharie,1,1,8,19
03/18/2020,Schuyler,0,0,1,5
03/18/2020,Seneca,0,0,2,5
03/18/2020,St. Lawrence,0,0,3,19
03/18/2020,Steuben,0,0,4,5
03/18/2020,Suffolk,62,178,361,1004
03/18/2020,Sullivan,2,3,23,57
03/18/2020,Tioga,0,1,0,11
03/18/2020,Tompkins,3,6,18,61
03/18/2020,Ulster,1,10,41,128
03/18/2020,Warren,0,1,8,69
03/18/2020,Washington,0,1,5,32
03/18/2020,Wayne,1,1,15,34
03/18/2020,Westchester,261,799,1588,5694
03/18/2020,Wyoming,1,2,6,11
03/18/2020,Yates,0,0,3,7
03/17/2020,Albany,13,36,267,688
03/17/2020,Allegany,0,2,0,12
03/17/2020,Bronx,123,209,433,1069
03/17/2020,Broome,0,1,6,21
03/17/2020,Cattaraugus,0,0,0,7
03/17/2020,Cayuga,0,0,2,8
03/17/2020,Chautauqua,0,0,0,3
03/17/2020,Chemung,0,0,0,2
03/17/2020,Chenango,1,1,1,4
03/17/2020,Clinton,0,1,3,13
03/17/2020,Columbia,0,0,14,39
03/17/2020,Cortland,0,0,1,5
03/17/2020,Delaware,0,1,0,12
03/17/2020,Dutchess,4,20,23,112
03/17/2020,Erie,0,7,2,72
03/17/2020,Essex,1,1,2,7
03/17/2020,Franklin,0,0,1,6
03/17/2020,Fulton,0,0,0,12
03/17/2020,Genesee,0,0,5,9
03/17/2020,Greene,0,2,8,32
03/17/2020,Hamilton,1,1,2,2
03/17/2020,Herkimer,0,1,0,2
03/17/2020,Jefferson,0,0,2,5
03/17/2020,Kings,264,387,741,1500
03/17/2020,Lewis,0,0,1,4
03/17/2020,Livingston,0,0,4,5
03/17/2020,Madison,0,0,0,4
03/17/2020,Monroe,4,14,75,162
03/17/2020,Montgomery,1,2,14,24
03/17/2020,Nassau,52,183,218,829
03/17/2020,New York,161,402,598,2240
03/17/2020,Niagara,0,0,1,6
03/17/2020,Oneida,0,0,4,14
03/17/2020,Onondaga,0,2,15,129
03/17/2020,Ontario,0,1,3,18
03/17/2020,Orange,17,32,83,206
03/17/2020,Orleans,0,0,5,11
03/17/2020,Oswego,0,0,3,12
03/17/2020,Otsego,0,0,1,7
03/17/2020,Putnam,0,2,7,50
03/17/2020,Queens,123,285,371,1165
03/17/2020,Rensselaer,3,4,70,219
03/17/2020,Richmond,26,57,61,223
03/17/2020,Rockland,8,30,29,151
03/17/2020,Saratoga,5,14,76,358
03/17/2020,Schenectady,9,14,98,261
03/17/2020,Schoharie,0,0,8,11
03/17/2020,Schuyler,0,0,0,4
03/17/2020,Seneca,0,0,1,3
03/17/2020,St. Lawrence,0,0,7,16
03/17/2020,Steuben,0,0,0,1
03/17/2020,Suffolk,31,116,179,643
03/17/2020,Sullivan,0,1,14,34
03/17/2020,Tioga,0,1,5,11
03/17/2020,Tompkins,1,3,11,43
03/17/2020,Ulster,1,9,15,87
03/17/2020,Warren,1,1,16,61
03/17/2020,Washington,1,1,9,27
03/17/2020,Wayne,0,0,10,19
03/17/2020,Westchester,158,538,1026,4106
03/17/2020,Wyoming,0,1,2,5
03/17/2020,Yates,0,0,0,4
03/16/2020,Albany,11,23,140,421
03/16/2020,Allegany,0,2,1,12
03/16/2020,Bronx,29,86,151,636
03/16/2020,Broome,0,1,1,15
03/16/2020,Cattaraugus,0,0,0,7
03/16/2020,Cayuga,0,0,2,6
03/16/2020,Chautauqua,0,0,0,3
03/16/2020,Chemung,0,0,0,2
03/16/2020,Chenango,0,0,2,3
03/16/2020,Clinton,1,1,1,10
03/16/2020,Columbia,0,0,13,25
03/16/2020,Cortland,0,0,2,4
03/16/2020,Delaware,0,1,0,12
03/16/2020,Dutchess,6,16,32,89
03/16/2020,Erie,1,7,2,70
03/16/2020,Essex,0,0,0,5
03/16/2020,Franklin,0,0,3,5
03/16/2020,Fulton,0,0,1,12
03/16/2020,Genesee,0,0,3,4
03/16/2020,Greene,0,2,9,24
03/16/2020,Hamilton,0,0,0,0
03/16/2020,Herkimer,0,1,0,2
03/16/2020,Jefferson,0,0,0,3
03/16/2020,Kings,39,123,171,759
03/16/2020,Lewis,0,0,0,3
03/16/2020,Livingston,0,0,0,1
03/16/2020,Madison,0,0,1,4
03/16/2020,Monroe,1,10,29,87
03/16/2020,Montgomery,0,1,1,10
03/16/2020,Nassau,24,131,112,611
03/16/2020,New York,69,241,398,1642
03/16/2020,Niagara,0,0,1,5
03/16/2020,Oneida,0,0,1,10
03/16/2020,Onondaga,1,2,55,114
03/16/2020,Ontario,0,1,1,15
03/16/2020,Orange,4,15,36,123
03/16/2020,Orleans,0,0,5,6
03/16/2020,Oswego,0,0,4,9
03/16/2020,Otsego,0,0,0,6
03/16/2020,Putnam,0,2,5,43
03/16/2020,Queens,38,162,136,794
03/16/2020,Rensselaer,1,1,39,149
03/16/2020,Richmond,11,31,35,162
03/16/2020,Rockland,9,22,39,122
03/16/2020,Saratoga,4,9,55,282
03/16/2020,Schenectady,1,5,27,163
03/16/2020,Schoharie,0,0,0,3
03/16/2020,Schuyler,0,0,2,4
03/16/2020,Seneca,0,0,1,2
03/16/2020,St. Lawrence,0,0,0,9
03/16/2020,Steuben,0,0,0,1
03/16/2020,Suffolk,22,85,109,464
03/16/2020,Sullivan,1,1,9,20
03/16/2020,Tioga,0,1,3,6
03/16/2020,Tompkins,1,2,17,32
03/16/2020,Ulster,1,8,12,72
03/16/2020,Warren,0,0,14,45
03/16/2020,Washington,0,0,4,18
03/16/2020,Wayne,0,0,3,9
03/16/2020,Westchester,157,380,1219,3080
03/16/2020,Wyoming,0,1,0,3
03/16/2020,Yates,0,0,0,4
03/15/2020,Albany,6,12,108,281
03/15/2020,Allegany,2,2,5,11
03/15/2020,Bronx,29,57,116,485
03/15/2020,Broome,0,1,2,14
03/15/2020,Cattaraugus,0,0,2,7
03/15/2020,Cayuga,0,0,1,4
03/15/2020,Chautauqua,0,0,1,3
03/15/2020,Chemung,0,0,1,2
03/15/2020,Chenango,0,0,1,1
03/15/2020,Clinton,0,0,0,9
03/15/2020,Columbia,0,0,2,12
03/15/2020,Cortland,0,0,0,2
03/15/2020,Delaware,0,1,5,12
03/15/2020,Dutchess,3,10,20,57
03/15/2020,Erie,3,6,10,68
03/15/2020,Essex,0,0,2,5
03/15/2020,Franklin,0,0,0,2
03/15/2020,Fulton,0,0,1,11
03/15/2020,Genesee,0,0,0,1
03/15/2020,Greene,0,2,3,15
03/15/2020,Hamilton,0,0,0,0
03/15/2020,Herkimer,0,1,0,2
03/15/2020,Jefferson,0,0,1,3
03/15/2020,Kings,26,84,166,588
03/15/2020,Lewis,0,0,2,3
03/15/2020,Livingston,0,0,0,1
03/15/2020,Madison,0,0,1,3
03/15/2020,Monroe,7,9,39,58
03/15/2020,Montgomery,0,1,4,9
03/15/2020,Nassau,23,107,109,499
03/15/2020,New York,60,172,317,1244
03/15/2020,Niagara,0,0,0,4
03/15/2020,Oneida,0,0,3,9
03/15/2020,Onondaga,1,1,27,59
03/15/2020,Ontario,1,1,5,14
03/15/2020,Orange,5,11,36,87
03/15/2020,Orleans,0,0,0,1
03/15/2020,Oswego,0,0,0,5
03/15/2020,Otsego,0,0,1,6
03/15/2020,Putnam,2,2,10,38
03/15/2020,Queens,49,124,198,658
03/15/2020,Rensselaer,0,0,50,110
03/15/2020,Richmond,6,20,27,127
03/15/2020,Rockland,1,13,35,83
03/15/2020,Saratoga,2,5,66,227
03/15/2020,Schenectady,2,4,42,136
03/15/2020,Schoharie,0,0,0,3
03/15/2020,Schuyler,0,0,1,2
03/15/2020,Seneca,0,0,1,1
03/15/2020,St. Lawrence,0,0,1,9
03/15/2020,Steuben,0,0,0,1
03/15/2020,Suffolk,22,63,95,355
03/15/2020,Sullivan,0,0,2,11
03/15/2020,Tioga,0,1,1,3
03/15/2020,Tompkins,0,1,4,15
03/15/2020,Ulster,2,7,16,60
03/15/2020,Warren,0,0,12,31
03/15/2020,Washington,0,0,5,14
03/15/2020,Wayne,0,0,3,6
03/15/2020,Westchester,41,223,372,1861
03/15/2020,Wyoming,1,1,3,3
03/15/2020,Yates,0,0,1,4
03/14/2020,Albany,3,6,108,173
03/14/2020,Allegany,0,0,1,6
03/14/2020,Bronx,8,28,80,369
03/14/2020,Broome,0,1,3,12
03/14/2020,Cattaraugus,0,0,1,5
03/14/2020,Cayuga,0,0,3,3
03/14/2020,Chautauqua,0,0,0,2
03/14/2020,Chemung,0,0,0,1
03/14/2020,Chenango,0,0,0,0
03/14/2020,Clinton,0,0,1,9
03/14/2020,Columbia,0,0,4,10
03/14/2020,Cortland,0,0,1,2
03/14/2020,Delaware,0,1,1,7
03/14/2020,Dutchess,4,7,17,37
03/14/2020,Erie,3,3,22,58
03/14/2020,Essex,0,0,1,3
03/14/2020,Franklin,0,0,1,2
03/14/2020,Fulton,0,0,4,10
03/14/2020,Genesee,0,0,0,1
03/14/2020,Greene,2,2,8,12
03/14/2020,Hamilton,0,0,0,0
03/14/2020,Herkimer,0,1,1,2
03/14/2020,Jefferson,0,0,0,2
03/14/2020,Kings,17,58,99,422
03/14/2020,Lewis,0,0,0,1
03/14/2020,Livingston,0,0,0,1
03/14/2020,Madison,0,0,1,2
03/14/2020,Monroe,0,2,2,19
03/14/2020,Montgomery,1,1,3,5
03/14/2020,Nassau,20,84,82,390
03/14/2020,New York,28,112,193,927
03/14/2020,Niagara,0,0,1,4
03/14/2020,Oneida,0,0,1,6
03/14/2020,Onondaga,0,0,18,32
03/14/2020,Ontario,0,0,3,9
03/14/2020,Orange,0,6,12,51
03/14/2020,Orleans,0,0,0,1
03/14/2020,Oswego,0,0,2,5
03/14/2020,Otsego,0,0,2,5
03/14/2020,Putnam,0,0,3,28
03/14/2020,Queens,18,75,110,460
03/14/2020,Rensselaer,0,0,40,60
03/14/2020,Richmond,3,14,29,100
03/14/2020,Rockland,3,12,21,48
03/14/2020,Saratoga,0,3,45,161
03/14/2020,Schenectady,1,2,54,94
03/14/2020,Schoharie,0,0,0,3
03/14/2020,Schuyler,0,0,1,1
03/14/2020,Seneca,0,0,0,0
03/14/2020,St. Lawrence,0,0,1,8
03/14/2020,Steuben,0,0,0,1
03/14/2020,Suffolk,9,41,38,260
03/14/2020,Sullivan,0,0,7,9
03/14/2020,Tioga,0,1,0,2
03/14/2020,Tompkins,0,1,1,11
03/14/2020,Ulster,0,5,30,44
03/14/2020,Warren,0,0,13,19
03/14/2020,Washington,0,0,1,9
03/14/2020,Wayne,0,0,1,3
03/14/2020,Westchester,11,182,220,1489
03/14/2020,Wyoming,0,0,0,0
03/14/2020,Yates,0,0,2,3
03/13/2020,Albany,2,3,26,65
03/13/2020,Allegany,0,0,0,5
03/13/2020,Bronx,10,20,99,289
03/13/2020,Broome,0,1,2,9
03/13/2020,Cattaraugus,0,0,2,4
03/13/2020,Cayuga,0,0,0,0
03/13/2020,Chautauqua,0,0,1,2
03/13/2020,Chemung,0,0,0,1
03/13/2020,Chenango,0,0,0,0
03/13/2020,Clinton,0,0,1,8
03/13/2020,Columbia,0,0,1,6
03/13/2020,Cortland,0,0,0,1
03/13/2020,Delaware,0,1,1,6
03/13/2020,Dutchess,2,3,10,20
03/13/2020,Erie,0,0,5,36
03/13/2020,Essex,0,0,2,2
03/13/2020,Franklin,0,0,0,1
03/13/2020,Fulton,0,0,1,6
03/13/2020,Genesee,0,0,0,1
03/13/2020,Greene,0,0,1,4
03/13/2020,Hamilton,0,0,0,0
03/13/2020,Herkimer,0,1,0,1
03/13/2020,Jefferson,0,0,0,2
03/13/2020,Kings,17,41,136,323
03/13/2020,Lewis,0,0,1,1
03/13/2020,Livingston,0,0,0,1
03/13/2020,Madison,0,0,1,1
03/13/2020,Monroe,1,2,4,17
03/13/2020,Montgomery,0,0,0,2
03/13/2020,Nassau,19,64,100,308
03/13/2020,New York,39,84,268,734
03/13/2020,Niagara,0,0,0,3
03/13/2020,Oneida,0,0,1,5
03/13/2020,Onondaga,0,0,9,14
03/13/2020,Ontario,0,0,4,6
03/13/2020,Orange,5,6,22,39
03/13/2020,Orleans,0,0,1,1
03/13/2020,Oswego,0,0,2,3
03/13/2020,Otsego,0,0,1,3
03/13/2020,Putnam,0,0,14,25
03/13/2020,Queens,30,57,154,350
03/13/2020,Rensselaer,0,0,11,20
03/13/2020,Richmond,5,11,34,71
03/13/2020,Rockland,1,9,8,27
03/13/2020,Saratoga,0,3,41,116
03/13/2020,Schenectady,1,1,20,40
03/13/2020,Schoharie,0,0,0,3
03/13/2020,Schuyler,0,0,0,0
03/13/2020,Seneca,0,0,0,0
03/13/2020,St. Lawrence,0,0,1,7
03/13/2020,Steuben,0,0,1,1
03/13/2020,Suffolk,10,32,79,222
03/13/2020,Sullivan,0,0,1,2
03/13/2020,Tioga,1,1,1,2
03/13/2020,Tompkins,1,1,5,10
03/13/2020,Ulster,0,5,3,14
03/13/2020,Warren,0,0,2,6
03/13/2020,Washington,0,0,1,8
03/13/2020,Wayne,0,0,2,2
03/13/2020,Westchester,20,171,209,1269
03/13/2020,Wyoming,0,0,0,0
03/13/2020,Yates,0,0,1,1
03/12/2020,Albany,1,1,11,39
03/12/2020,Allegany,0,0,1,5
03/12/2020,Bronx,3,10,36,190
03/12/2020,Broome,1,1,2,7
03/12/2020,Cattaraugus,0,0,2,2
03/12/2020,Cayuga,0,0,0,0
03/12/2020,Chautauqua,0,0,1,1
03/12/2020,Chemung,0,0,0,1
03/12/2020,Chenango,0,0,0,0
03/12/2020,Clinton,0,0,3,7
03/12/2020,Columbia,0,0,2,5
03/12/2020,Cortland,0,0,0,1
03/12/2020,Delaware,1,1,1,5
03/12/2020,Dutchess,0,1,3,10
03/12/2020,Erie,0,0,13,31
03/12/2020,Essex,0,0,0,0
03/12/2020,Franklin,0,0,1,1
03/12/2020,Fulton,0,0,1,5
03/12/2020,Genesee,0,0,0,1
03/12/2020,Greene,0,0,0,3
03/12/2020,Hamilton,0,0,0,0
03/12/2020,Herkimer,1,1,1,1
03/12/2020,Jefferson,0,0,0,2
03/12/2020,Kings,8,24,59,187
03/12/2020,Lewis,0,0,0,0
03/12/2020,Livingston,0,0,0,1
03/12/2020,Madison,0,0,0,0
03/12/2020,Monroe,1,1,10,13
03/12/2020,Montgomery,0,0,0,2
03/12/2020,Nassau,14,45,86,208
03/12/2020,New York,18,45,186,466
03/12/2020,Niagara,0,0,1,3
03/12/2020,Oneida,0,0,1,4
03/12/2020,Onondaga,0,0,1,5
03/12/2020,Ontario,0,0,2,2
03/12/2020,Orange,0,1,12,17
03/12/2020,Orleans,0,0,0,0
03/12/2020,Oswego,0,0,0,1
03/12/2020,Otsego,0,0,0,2
03/12/2020,Putnam,0,0,1,11
03/12/2020,Queens,15,27,74,196
03/12/2020,Rensselaer,0,0,2,9
03/12/2020,Richmond,4,6,16,37
03/12/2020,Rockland,2,8,5,19
03/12/2020,Saratoga,0,3,32,75
03/12/2020,Schenectady,0,0,5,20
03/12/2020,Schoharie,0,0,1,3
03/12/2020,Schuyler,0,0,0,0
03/12/2020,Seneca,0,0,0,0
03/12/2020,St. Lawrence,0,0,1,6
03/12/2020,Steuben,0,0,0,0
03/12/2020,Suffolk,11,22,73,143
03/12/2020,Sullivan,0,0,0,1
03/12/2020,Tioga,0,0,0,1
03/12/2020,Tompkins,0,0,2,5
03/12/2020,Ulster,3,5,6,11
03/12/2020,Warren,0,0,0,4
03/12/2020,Washington,0,0,0,7
03/12/2020,Wayne,0,0,0,0
03/12/2020,Westchester,19,151,108,1060
03/12/2020,Wyoming,0,0,0,0
03/12/2020,Yates,0,0,0,0
03/11/2020,Albany,0,0,13,28
03/11/2020,Allegany,0,0,4,4
03/11/2020,Bronx,2,7,31,154
03/11/2020,Broome,0,0,1,5
03/11/2020,Cattaraugus,0,0,0,0
03/11/2020,Cayuga,0,0,0,0
03/11/2020,Chautauqua,0,0,0,0
03/11/2020,Chemung,0,0,0,1
03/11/2020,Chenango,0,0,0,0
03/11/2020,Clinton,0,0,4,4
03/11/2020,Columbia,0,0,2,3
03/11/2020,Cortland,0,0,0,1
03/11/2020,Delaware,0,0,2,4
03/11/2020,Dutchess,1,1,5,7
03/11/2020,Erie,0,0,0,18
03/11/2020,Essex,0,0,0,0
03/11/2020,Franklin,0,0,0,0
03/11/2020,Fulton,0,0,2,4
03/11/2020,Genesee,0,0,0,1
03/11/2020,Greene,0,0,3,3
03/11/2020,Hamilton,0,0,0,0
03/11/2020,Herkimer,0,0,0,0
03/11/2020,Jefferson,0,0,1,2
03/11/2020,Kings,2,16,24,128
