date_stamp,us_county_fips,tn_covid_geo,cnt_total,cnt_total_new,cnt_confirmed,cnt_confirmed_new,cnt_probable,cnt_probable_new,cnt_active,cnt_active_new,cnt_hospitalized,cnt_hospitalized_new,cnt_recovered,cnt_recovered_new,cnt_death,cnt_death_new,cnt_tested_pos,cnt_tested_neg,cnt_tested,cnt_tested_new
2020-07-01,47169,47169,1489,4,1486,4,3,0,62,3,15,0,1422,1,5,0,1528,2342,3870,21
2020-07-01,47167,47167,611,4,603,5,8,-1,123,-2,31,1,484,6,4,0,673,7541,8214,135
2020-07-01,47165,47165,1469,52,1459,52,10,0,822,37,222,1,595,15,52,0,1840,13070,14910,356
2020-07-01,47161,47161,21,0,21,0,0,0,12,0,2,0,9,,0,0,23,766,789,13
2020-07-01,47159,47159,96,6,89,6,7,0,47,5,3,0,48,1,1,0,101,1558,1659,39
2020-07-01,47157,47157,10344,316,10326,315,18,1,3412,105,828,15,6739,210,193,1,12398,129055,141453,3432
2020-07-01,47155,47155,657,49,611,47,46,2,266,29,23,1,388,20,3,0,666,8749,9415,350
2020-07-01,47153,47153,28,4,28,4,0,0,6,3,2,0,22,1,0,0,37,1472,1509,45
2020-07-01,47151,47151,15,1,14,1,1,0,2,1,0,0,13,,0,0,14,1185,1199,15
2020-07-01,47149,47149,2648,120,2641,120,7,0,1417,79,115,1,1196,40,35,1,3163,20991,24154,1021
2020-07-01,47147,47147,792,16,790,17,2,-1,304,4,55,0,477,12,11,0,986,6010,6996,187
2020-07-01,47143,47143,272,3,272,3,0,0,34,4,5,1,238,-1,0,0,297,2744,3041,65
2020-07-01,47097,47097,120,1,118,1,2,0,52,1,13,0,66,,2,0,139,4268,4407,39
2020-07-01,47189,47189,829,50,827,50,2,0,388,43,51,0,424,7,17,0,990,11088,12078,567
2020-07-01,47093,47093,982,15,965,15,17,0,393,0,66,2,584,15,5,0,1130,34819,35949,1275
2020-07-01,47041,47041,54,2,54,2,0,0,16,2,0,0,38,,0,0,64,1889,1953,28
2020-07-01,47039,47039,21,0,19,0,2,0,6,0,1,0,15,,0,0,24,791,815,17
2020-07-01,47037,47037,9769,532,9757,531,12,1,3459,363,496,4,6196,168,114,1,11542,83735,95277,6038
2020-07-01,47035,47035,173,5,172,5,1,0,48,5,14,1,122,,3,0,229,6839,7068,167
2020-07-01,47033,47033,31,0,29,0,2,0,10,0,3,0,18,,3,0,37,776,813,20
2020-07-01,47031,47031,109,1,108,1,1,0,23,0,5,0,86,1,0,0,136,3963,4099,231
2020-07-01,47029,47029,70,12,62,12,8,0,32,7,2,0,38,5,0,0,70,2079,2149,79
2020-07-01,47027,47027,16,0,16,0,0,0,5,0,0,0,11,,0,0,16,689,705,12
2020-07-01,47025,47025,28,3,28,3,0,0,15,3,1,0,13,,0,0,34,1633,1667,27
2020-07-01,47023,47023,23,0,23,0,0,0,10,0,1,0,13,,0,0,29,900,929,11
2020-07-01,47021,47021,214,12,214,12,0,0,110,10,11,0,103,2,1,0,256,3016,3272,88
2020-07-01,47019,47019,56,2,51,2,5,0,19,2,5,0,36,,1,0,57,2786,2843,88
2020-07-01,47017,47017,39,0,34,0,5,0,6,0,6,0,32,,1,0,37,1881,1918,18
2020-07-01,47015,47015,31,4,31,4,0,0,10,4,4,0,21,,0,0,53,949,1002,19
2020-07-01,47013,47013,39,3,35,2,4,1,9,0,3,0,29,3,1,0,45,2644,2689,34
2020-07-01,47011,47011,580,30,560,31,20,-1,235,21,36,3,342,9,3,0,636,6458,7094,419
2020-07-01,47009,47009,188,15,182,16,6,-1,58,15,9,0,127,,3,0,215,6812,7027,294
2020-07-01,47007,47007,618,1,618,1,0,0,5,1,5,0,612,,1,0,630,3722,4352,40
2020-07-01,47005,47005,12,0,10,0,2,0,3,0,2,0,8,,1,0,11,1061,1072,16
2020-07-01,47003,47003,520,7,520,7,0,0,138,-3,21,0,377,10,5,0,605,3689,4294,131
2020-07-01,47001,47001,104,2,98,0,6,2,33,1,10,0,69,1,2,0,121,7583,7704,212
2020-07-01,47043,47043,180,5,180,5,0,0,93,4,14,0,87,1,0,0,236,3558,3794,137
2020-07-01,47045,47045,225,11,216,10,9,1,126,1,21,1,98,10,1,0,242,2758,3000,112
2020-07-01,47095,47095,690,0,688,0,2,0,2,0,3,0,688,,0,0,855,3718,4573,12
2020-07-01,47049,47049,18,1,18,1,0,0,4,1,1,0,14,,0,0,18,1292,1310,19
2020-07-01,47047,47047,292,19,289,19,3,0,113,13,24,3,177,6,2,0,353,5448,5801,152
2020-07-01,47091,47091,37,1,36,1,1,0,12,1,3,1,25,,0,0,39,2507,2546,20
2020-07-01,47089,47089,107,5,97,5,10,0,49,3,5,0,58,2,0,0,108,3948,4056,112
2020-07-01,47087,47087,26,0,26,0,0,0,6,0,1,0,20,,0,0,29,936,965,31
2020-07-01,47085,47085,23,1,22,1,1,0,10,1,1,0,12,,1,0,30,1247,1277,31
2020-07-01,47083,47083,12,0,12,0,0,0,5,0,4,0,7,,0,0,17,691,708,10
2020-07-01,47079,47079,42,0,42,0,0,0,7,0,5,0,35,,0,0,53,2433,2486,32
2020-07-01,47077,47077,35,3,34,4,1,-1,17,3,4,0,18,,0,0,42,1577,1619,49
2020-07-01,47075,47075,74,3,72,3,2,0,40,3,12,1,32,,2,0,84,1385,1469,34
2020-07-01,47073,47073,51,0,50,-1,1,1,10,0,7,0,39,,2,0,66,2873,2939,57
2020-07-01,47081,47081,72,2,72,2,0,0,11,1,2,0,61,1,0,0,98,1559,1657,43
2020-07-01,47069,47069,304,5,304,6,0,-1,74,2,14,0,229,3,1,0,322,6106,6428,43
2020-07-01,47067,47067,3,0,2,0,1,0,0,0,1,0,3,,0,0,2,374,376,3
2020-07-01,47065,47065,2532,66,2527,66,5,0,848,10,124,6,1654,56,30,0,2758,26220,28978,990
2020-07-01,47063,47063,263,43,250,40,13,3,133,41,20,2,126,2,4,0,274,5361,5635,217
2020-07-01,47051,47051,80,5,78,5,2,0,18,4,8,0,59,1,3,0,108,2901,3009,106
2020-07-01,47061,47061,58,0,56,-1,2,1,7,-4,10,0,50,4,1,0,65,898,963,25
2020-07-01,47059,47059,85,0,81,0,4,0,27,0,9,0,56,,2,0,94,3728,3822,168
2020-07-01,47057,47057,37,2,33,2,4,0,11,2,5,0,26,,0,0,45,1397,1442,80
2020-07-01,47055,47055,50,0,50,0,0,0,28,-1,4,0,21,1,1,0,61,1995,2056,92
2020-07-01,47053,47053,106,6,96,6,10,0,41,6,6,0,64,,1,0,120,3117,3237,48
2020-07-01,47071,47071,100,7,97,7,3,0,65,6,8,0,30,1,5,0,116,2783,2899,76
2020-07-02,47129,47129,24,0,24,0,0,0,3,0,1,0,20,,1,0,28,3785,3813,24
2020-07-02,47131,47131,106,8,103,8,3,0,41,5,13,1,63,3,2,0,125,2407,2532,50
2020-07-02,,47OOS,1009,-35,1007,-35,2,0,647,-48,31,3,354,12,8,1,998,99825,100823,1126
2020-07-02,47139,47139,41,0,39,0,2,0,10,0,1,0,31,,0,0,42,1025,1067,13
2020-07-02,,47PEN,516,91,515,91,1,0,479,89,9,1,36,2,1,0,553,68964,69517,1440
2020-07-02,47135,47135,31,-1,31,-1,0,0,3,-3,1,0,28,2,0,0,38,566,604,9
2020-07-02,47137,47137,6,0,6,0,0,0,2,0,0,0,4,,0,0,6,478,484,1
2020-07-02,47127,47127,10,2,10,2,0,0,4,1,0,0,6,1,0,0,11,516,527,12
2020-07-02,47133,47133,58,1,58,1,0,0,16,1,3,0,41,,1,0,60,2145,2205,24
2020-07-02,47125,47125,513,20,511,20,2,0,313,15,34,0,193,5,7,0,587,12932,13519,198
2020-07-02,47103,47103,58,-1,58,-1,0,0,14,-4,4,0,44,3,0,0,76,2138,2214,37
2020-07-02,47121,47121,32,0,32,0,0,0,5,0,4,0,27,,0,0,46,923,969,6
2020-07-02,47109,47109,64,2,63,2,1,0,33,2,6,1,31,,0,0,69,1391,1460,34
2020-07-02,47107,47107,218,2,214,1,4,1,40,-1,26,1,161,3,17,0,267,4247,4514,24
2020-07-02,47119,47119,311,14,311,14,0,0,134,7,15,0,174,7,3,0,371,5097,5468,108
2020-07-02,47117,47117,74,1,74,1,0,0,30,1,8,0,43,,1,0,85,1777,1862,18
2020-07-02,47115,47115,67,0,66,0,1,0,17,0,13,0,46,,4,0,76,1709,1785,16
2020-07-02,47113,47113,264,9,244,9,20,0,88,9,22,0,174,,2,0,317,7120,7437,79
2020-07-02,47111,47111,421,12,418,12,3,0,219,9,17,2,199,3,3,0,462,2556,3018,70
2020-07-02,47105,47105,271,6,254,4,17,2,54,2,10,1,216,4,1,0,281,3884,4165,60
2020-07-02,47141,47141,814,9,811,9,3,0,206,0,19,0,601,9,7,0,961,9431,10392,107
2020-07-02,47123,47123,136,1,125,1,11,0,39,-1,12,0,92,1,5,1,153,2096,2249,39
2020-07-02,47143,47143,274,2,274,2,0,0,34,0,5,0,240,2,0,0,300,2777,3077,36
2020-07-02,47165,47165,1507,38,1497,38,10,0,848,26,223,1,607,12,52,0,1881,13264,15145,235
2020-07-02,47147,47147,801,9,799,9,2,0,302,-2,55,0,488,11,11,0,1002,6074,7076,80
2020-07-02,47101,47101,7,0,7,0,0,0,2,0,1,0,5,,0,0,8,726,734,12
2020-07-02,47189,47189,859,30,857,30,2,0,410,22,51,0,432,8,17,0,1021,11334,12355,277
2020-07-02,47187,47187,1148,58,1144,58,4,0,597,44,53,0,537,14,14,0,1336,18154,19490,644
2020-07-02,47185,47185,65,1,64,1,1,0,12,0,4,0,50,1,3,0,77,2505,2582,40
2020-07-02,47183,47183,62,1,61,1,1,0,24,1,3,0,37,,1,0,65,2212,2277,38
2020-07-02,47181,47181,80,3,80,3,0,0,12,3,2,0,68,,0,0,81,2585,2666,25
2020-07-02,47179,47179,134,0,127,0,7,0,28,-1,7,0,106,1,0,0,157,6572,6729,132
2020-07-02,47177,47177,69,4,69,4,0,0,35,4,1,1,34,,0,0,73,3059,3132,95
2020-07-02,47175,47175,7,0,7,0,0,0,4,0,1,0,3,,0,0,7,483,490,2
2020-07-02,47173,47173,15,2,15,2,0,0,6,0,0,0,9,2,0,0,16,1056,1072,28
2020-07-02,47171,47171,55,1,55,1,0,0,3,1,1,0,52,,0,0,61,1270,1331,9
2020-07-02,47169,47169,1490,1,1487,1,3,0,63,1,15,0,1422,,5,0,1530,2366,3896,26
2020-07-02,47167,47167,620,9,612,9,8,0,127,4,31,0,488,4,5,1,684,7738,8422,208
2020-07-02,47163,47163,101,10,98,10,3,0,23,10,10,1,76,,2,0,106,6947,7053,172
2020-07-02,47161,47161,21,0,21,0,0,0,12,0,2,0,9,,0,0,23,770,793,4
2020-07-02,47159,47159,103,7,96,7,7,0,54,7,3,0,48,,1,0,110,1586,1696,37
2020-07-02,47157,47157,10765,421,10748,422,17,-1,3681,269,852,24,6889,150,195,2,12893,133253,146146,4693
2020-07-02,47155,47155,733,76,687,76,46,0,319,53,24,1,411,23,3,0,745,9067,9812,397
2020-07-02,47153,47153,29,1,29,1,0,0,6,0,2,0,23,1,0,0,38,1497,1535,26
2020-07-02,47151,47151,15,0,14,0,1,0,2,0,0,0,13,,0,0,14,1203,1217,18
2020-07-02,47149,47149,2733,85,2726,85,7,0,1462,45,117,2,1236,40,35,0,3269,21576,24845,691
2020-07-02,47145,47145,50,4,40,4,10,0,18,4,3,0,32,,0,0,56,5615,5671,82
2020-07-02,47099,47099,143,10,143,10,0,0,70,5,11,1,68,5,5,0,173,2918,3091,76
2020-07-02,47025,47025,32,4,32,4,0,0,17,2,1,0,15,2,0,0,38,1678,1716,49
2020-07-02,47095,47095,690,0,688,0,2,0,2,0,3,0,688,,0,0,855,3726,4581,8
2020-07-02,47043,47043,194,14,194,14,0,0,104,11,15,1,90,3,0,0,249,3672,3921,127
2020-07-02,47041,47041,57,3,57,3,0,0,19,3,1,1,38,,0,0,69,1959,2028,75
2020-07-02,47039,47039,21,0,19,0,2,0,6,0,1,0,15,,0,0,24,811,835,20
2020-07-02,47037,47037,10125,356,10113,356,12,0,3642,183,499,3,6368,172,115,1,11948,88079,100027,4750
2020-07-02,47035,47035,174,1,173,1,1,0,48,0,14,0,122,,4,1,230,6904,7134,66
2020-07-02,47033,47033,32,1,29,0,3,1,11,1,3,0,18,,3,0,37,790,827,14
2020-07-02,47031,47031,115,6,114,6,1,0,24,1,5,0,91,5,0,0,143,4029,4172,73
2020-07-02,47029,47029,76,6,69,7,7,-1,37,5,2,0,39,1,0,0,77,2174,2251,102
2020-07-02,47027,47027,16,0,16,0,0,0,5,0,0,0,11,,0,0,16,702,718,13
2020-07-02,47097,47097,136,16,134,16,2,0,66,14,14,1,68,2,2,0,158,4357,4515,108
2020-07-02,47023,47023,26,3,26,3,0,0,13,3,1,0,13,,0,0,32,909,941,12
2020-07-02,47021,47021,220,6,220,6,0,0,114,4,12,1,105,2,1,0,263,3063,3326,54
2020-07-02,47019,47019,56,0,51,0,5,0,14,-5,5,0,41,5,1,0,58,2822,2880,37
2020-07-02,47017,47017,40,1,35,1,5,0,7,1,7,1,32,,1,0,38,1907,1945,27
2020-07-02,47015,47015,34,3,34,3,0,0,11,1,4,0,23,2,0,0,56,972,1028,26
2020-07-02,47013,47013,41,2,37,2,4,0,10,1,3,0,30,1,1,0,46,2691,2737,48
2020-07-02,47011,47011,604,24,582,22,22,2,246,11,36,0,355,13,3,0,668,6604,7272,178
2020-07-02,47009,47009,205,17,199,17,6,0,72,14,10,1,130,3,3,0,250,7102,7352,325
2020-07-02,47007,47007,618,0,618,0,0,0,5,0,5,0,612,,1,0,629,3731,4360,8
2020-07-02,47005,47005,12,0,10,0,2,0,3,0,2,0,8,,1,0,11,1078,1089,17
2020-07-02,47003,47003,520,0,520,0,0,0,125,-13,21,0,390,13,5,0,606,3731,4337,43
2020-07-02,47045,47045,232,7,221,5,11,2,127,1,21,0,104,6,1,0,251,2846,3097,97
2020-07-02,47047,47047,301,9,298,9,3,0,115,2,27,3,184,7,2,0,371,5610,5981,180
2020-07-02,47001,47001,105,1,99,1,6,0,32,-1,10,0,71,2,2,0,125,7697,7822,118
2020-07-02,47051,47051,82,2,80,2,2,0,20,2,8,0,59,,3,0,110,2917,3027,18
2020-07-02,47093,47093,1022,40,1004,39,18,1,422,29,69,3,595,11,5,0,1177,35571,36748,799
2020-07-02,47091,47091,38,1,37,1,1,0,13,1,3,0,25,,0,0,40,2511,2551,5
2020-07-02,47089,47089,121,14,111,14,10,0,61,12,5,0,60,2,0,0,123,4034,4157,101
2020-07-02,47087,47087,26,0,26,0,0,0,6,0,1,0,20,,0,0,29,945,974,9
2020-07-02,47085,47085,26,3,25,3,1,0,13,3,1,0,12,,1,0,34,1273,1307,30
2020-07-02,47083,47083,13,1,13,1,0,0,5,0,4,0,8,1,0,0,18,696,714,6
2020-07-02,47049,47049,19,1,19,1,0,0,5,1,1,0,14,,0,0,19,1308,1327,17
2020-07-02,47079,47079,42,0,42,0,0,0,7,0,5,0,35,,0,0,54,2465,2519,33
2020-07-02,47077,47077,39,4,38,4,1,0,20,3,4,0,19,1,0,0,47,1605,1652,33
2020-07-02,47075,47075,81,7,79,7,2,0,47,7,12,0,32,,2,0,90,1425,1515,46
2020-07-02,47081,47081,73,1,73,1,0,0,10,-1,2,0,63,2,0,0,98,1589,1687,30
2020-07-02,47071,47071,103,3,100,3,3,0,66,1,8,0,30,,7,2,120,2863,2983,84
2020-07-02,47073,47073,55,4,54,4,1,0,13,3,7,0,40,1,2,0,70,2901,2971,32
2020-07-02,47055,47055,55,5,55,5,0,0,32,4,4,0,22,1,1,0,66,2042,2108,52
2020-07-02,47057,47057,39,2,35,2,4,0,13,2,5,0,26,,0,0,48,1444,1492,50
2020-07-02,47059,47059,86,1,82,1,4,0,26,-1,9,0,58,2,2,0,93,3762,3855,33
2020-07-02,47053,47053,110,4,100,4,10,0,42,1,6,0,67,3,1,0,126,3171,3297,60
2020-07-02,47063,47063,296,33,284,34,12,-1,151,18,23,3,141,15,4,0,304,5548,5852,217
2020-07-02,47065,47065,2577,45,2572,45,5,0,847,-1,125,1,1700,46,30,0,2816,26798,29614,636
2020-07-02,47067,47067,3,0,2,0,1,0,0,0,1,0,3,,0,0,2,380,382,6
2020-07-02,47069,47069,314,10,314,10,0,0,80,6,14,0,231,2,3,2,336,6190,6526,98
2020-07-02,47061,47061,58,0,56,0,2,0,7,0,10,0,50,,1,0,65,912,977,14
2020-07-03,47137,47137,6,0,6,0,0,0,2,0,0,0,4,,0,0,6,487,493,9
2020-07-03,47135,47135,33,2,33,2,0,0,5,2,1,0,28,,0,0,40,570,610,6
2020-07-03,,47PEN,581,65,581,66,0,-1,538,59,9,0,42,6,1,0,636,71120,71756,2239
2020-07-03,47133,47133,59,1,59,1,0,0,15,-1,3,0,43,2,1,0,61,2169,2230,25
2020-07-03,,47OOS,1065,56,1063,56,2,0,696,49,31,0,362,8,7,-1,1057,100539,101596,773
2020-07-03,47131,47131,113,7,109,6,4,1,45,4,13,0,66,3,2,0,133,2462,2595,63
2020-07-03,47129,47129,25,1,25,1,0,0,3,0,1,0,21,1,1,0,29,3809,3838,25
2020-07-03,47127,47127,12,2,12,2,0,0,5,1,0,0,7,1,0,0,14,526,540,13
2020-07-03,47125,47125,534,21,532,21,2,0,329,16,34,0,198,5,7,0,609,13128,13737,218
2020-07-03,47103,47103,61,3,61,3,0,0,16,2,4,0,45,1,0,0,79,2154,2233,19
2020-07-03,47121,47121,33,1,33,1,0,0,6,1,4,0,27,,0,0,47,940,987,18
2020-07-03,47109,47109,68,4,67,4,1,0,35,2,6,0,33,2,0,0,75,1414,1489,29
2020-07-03,47107,47107,227,9,223,9,4,0,45,5,26,0,164,3,18,1,277,4345,4622,108
2020-07-03,47119,47119,326,15,326,15,0,0,144,10,15,0,179,5,3,0,392,5159,5551,83
2020-07-03,47117,47117,81,7,81,7,0,0,37,7,8,0,43,,1,0,93,1801,1894,32
2020-07-03,47115,47115,71,4,69,3,2,1,20,3,13,0,47,1,4,0,80,1748,1828,43
2020-07-03,47113,47113,280,16,260,16,20,0,100,12,23,1,178,4,2,0,332,7275,7607,170
2020-07-03,47111,47111,436,15,433,15,3,0,234,15,18,1,199,,3,0,477,2635,3112,94
2020-07-03,47105,47105,277,6,260,6,17,0,59,5,10,0,217,1,1,0,287,3950,4237,72
2020-07-03,47139,47139,44,3,42,3,2,0,12,2,1,0,32,1,0,0,45,1050,1095,28
2020-07-03,47123,47123,137,1,126,1,11,0,36,-3,13,1,95,3,6,1,153,2129,2282,33
2020-07-03,47141,47141,853,39,849,38,4,1,242,36,19,0,604,3,7,0,1006,9716,10722,330
2020-07-03,47165,47165,1559,52,1549,52,10,0,891,43,226,3,616,9,52,0,1935,13686,15621,476
2020-07-03,47145,47145,59,9,49,9,10,0,24,6,3,0,35,3,0,0,65,5723,5788,117
2020-07-03,47101,47101,6,-1,6,-1,0,0,1,-1,0,-1,5,,0,0,7,733,740,6
2020-07-03,47187,47187,1226,78,1223,79,3,-1,658,61,53,0,554,17,14,0,1425,18774,20199,709
2020-07-03,47185,47185,70,5,69,5,1,0,17,5,4,0,50,,3,0,82,2569,2651,69
2020-07-03,47183,47183,63,1,62,1,1,0,24,0,3,0,38,1,1,0,66,2290,2356,79
2020-07-03,47181,47181,82,2,82,2,0,0,14,2,2,0,68,,0,0,84,2601,2685,19
2020-07-03,47179,47179,142,8,135,8,7,0,29,1,8,1,113,7,0,0,167,6703,6870,141
2020-07-03,47177,47177,72,3,72,3,0,0,38,3,1,0,34,,0,0,77,3122,3199,67
2020-07-03,47175,47175,8,1,8,1,0,0,5,1,1,0,3,,0,0,8,490,498,8
2020-07-03,47173,47173,16,1,16,1,0,0,7,1,0,0,9,,0,0,18,1074,1092,20
2020-07-03,47171,47171,55,0,55,0,0,0,3,0,1,0,52,,0,0,61,1271,1332,1
2020-07-03,47169,47169,1494,4,1491,4,3,0,65,2,15,0,1424,2,5,0,1535,2410,3945,49
2020-07-03,47167,47167,633,13,625,13,8,0,138,11,31,0,490,2,5,0,697,7954,8651,229
2020-07-03,47163,47163,108,7,105,7,3,0,26,3,11,1,80,4,2,0,114,7229,7343,290
2020-07-03,47161,47161,23,2,23,2,0,0,14,2,2,0,9,,0,0,25,783,808,15
2020-07-03,47159,47159,111,8,104,8,7,0,61,7,3,0,49,1,1,0,118,1659,1777,81
2020-07-03,47157,47157,11145,380,11128,380,17,0,3863,182,867,15,7085,196,197,2,13384,137461,150845,4699
2020-07-03,47155,47155,768,35,723,36,45,-1,328,9,25,1,437,26,3,0,781,9310,10091,279
2020-07-03,47153,47153,33,4,33,4,0,0,10,4,2,0,23,,0,0,44,1525,1569,34
2020-07-03,47151,47151,18,3,17,3,1,0,4,2,0,0,14,1,0,0,17,1226,1243,26
2020-07-03,47149,47149,2854,121,2847,121,7,0,1552,90,118,1,1267,31,35,0,3409,22305,25714,869
2020-07-03,47147,47147,815,14,813,14,2,0,308,6,56,1,496,8,11,0,1016,6174,7190,114
2020-07-03,47143,47143,276,2,276,2,0,0,35,1,5,0,241,1,0,0,303,2826,3129,52
2020-07-03,47099,47099,152,9,152,9,0,0,74,4,12,1,72,4,6,1,184,2961,3145,54
2020-07-03,47189,47189,891,32,889,32,2,0,436,26,51,0,438,6,17,0,1062,11794,12856,501
2020-07-03,47097,47097,139,3,137,3,2,0,66,0,14,0,70,2,3,1,165,4407,4572,57
2020-07-03,47041,47041,60,3,60,3,0,0,21,2,1,0,39,1,0,0,73,1979,2052,24
2020-07-03,47039,47039,22,1,20,1,2,0,7,1,1,0,15,,0,0,25,829,854,19
2020-07-03,47037,47037,10450,325,10438,325,12,0,3850,208,506,7,6482,114,118,3,12318,92440,104758,4731
2020-07-03,47035,47035,178,4,177,4,1,0,52,4,14,0,122,,4,0,235,7028,7263,129
2020-07-03,47033,47033,34,2,31,2,3,0,11,0,3,0,20,2,3,0,39,812,851,24
2020-07-03,47031,47031,117,2,116,2,1,0,23,-1,5,0,94,3,0,0,147,4148,4295,123
2020-07-03,47029,47029,90,14,83,14,7,0,49,12,2,0,41,2,0,0,90,2288,2378,127
2020-07-03,47027,47027,16,0,16,0,0,0,5,0,0,0,11,,0,0,16,708,724,6
2020-07-03,47025,47025,41,9,41,9,0,0,26,9,1,0,15,,0,0,47,1779,1826,110
2020-07-03,47023,47023,30,4,30,4,0,0,16,3,1,0,14,1,0,0,34,931,965,24
2020-07-03,47021,47021,225,5,225,5,0,0,117,3,12,0,107,2,1,0,268,3115,3383,57
2020-07-03,47019,47019,56,0,51,0,5,0,13,-1,5,0,42,1,1,0,58,2903,2961,81
2020-07-03,47017,47017,44,4,39,4,5,0,11,4,7,0,32,,1,0,42,1934,1976,31
2020-07-03,47015,47015,36,2,36,2,0,0,13,2,4,0,23,,0,0,59,982,1041,13
2020-07-03,47013,47013,44,3,41,4,3,-1,12,2,3,0,31,1,1,0,50,2756,2806,69
2020-07-03,47011,47011,662,58,640,58,22,0,299,53,36,0,360,5,3,0,731,6843,7574,302
2020-07-03,47009,47009,212,7,205,6,7,1,74,2,13,3,135,5,3,0,257,7279,7536,184
2020-07-03,47007,47007,618,0,618,0,0,0,5,0,5,0,612,,1,0,629,3743,4372,12
2020-07-03,47005,47005,13,1,11,1,2,0,4,1,2,0,8,,1,0,12,1094,1106,17
2020-07-03,47003,47003,545,25,545,25,0,0,139,14,22,1,401,11,5,0,639,3773,4412,75
2020-07-03,47001,47001,116,11,110,11,6,0,42,10,10,0,72,1,2,0,137,7912,8049,227
2020-07-03,47043,47043,201,7,201,7,0,0,106,2,15,0,95,5,0,0,258,3747,4005,84
2020-07-03,47045,47045,240,8,229,8,11,0,134,7,22,1,105,1,1,0,259,2926,3185,88
2020-07-03,47095,47095,691,1,688,0,3,1,3,1,3,0,688,,0,0,856,3738,4594,13
2020-07-03,47049,47049,22,3,22,3,0,0,8,3,2,1,14,,0,0,22,1319,1341,14
2020-07-03,47093,47093,1086,64,1069,65,17,-1,468,46,70,1,613,18,5,0,1271,36693,37964,1216
2020-07-03,47091,47091,39,1,38,1,1,0,14,1,3,0,25,,0,0,41,2517,2558,7
2020-07-03,47089,47089,125,4,115,4,10,0,62,1,5,0,63,3,0,0,129,4168,4297,140
2020-07-03,47087,47087,26,0,26,0,0,0,5,-1,1,0,21,1,0,0,29,954,983,9
2020-07-03,47085,47085,27,1,26,1,1,0,12,-1,1,0,14,2,1,0,34,1293,1327,20
2020-07-03,47083,47083,14,1,14,1,0,0,6,1,4,0,8,,0,0,19,699,718,4
2020-07-03,47047,47047,310,9,307,9,3,0,113,-2,28,1,195,11,2,0,386,5748,6134,153
2020-07-03,47079,47079,45,3,45,3,0,0,8,1,5,0,37,2,0,0,56,2511,2567,48
2020-07-03,47077,47077,44,5,43,5,1,0,23,3,4,0,21,2,0,0,54,1637,1691,39
2020-07-03,47075,47075,92,11,90,11,2,0,57,10,13,1,33,1,2,0,100,1447,1547,32
2020-07-03,47073,47073,57,2,56,2,1,0,13,0,7,0,42,2,2,0,74,2970,3044,73
2020-07-03,47081,47081,80,7,80,7,0,0,16,6,2,0,64,1,0,0,105,1602,1707,20
2020-07-03,47069,47069,325,11,324,10,1,1,65,-15,16,2,255,24,5,2,348,6228,6576,50
2020-07-03,47067,47067,3,0,2,0,1,0,0,0,1,0,3,,0,0,2,392,394,12
2020-07-03,47065,47065,2665,88,2660,88,5,0,889,42,128,3,1743,43,33,3,2933,28145,31078,1464
2020-07-03,47063,47063,314,18,304,20,10,-2,163,12,25,2,147,6,4,0,331,5800,6131,279
2020-07-03,47061,47061,59,1,58,2,1,-1,8,1,10,0,50,,1,0,67,921,988,11
2020-07-03,47059,47059,95,9,91,9,4,0,30,4,10,1,63,5,2,0,102,3834,3936,81
2020-07-03,47057,47057,40,1,36,1,4,0,13,0,5,0,27,1,0,0,49,1495,1544,52
2020-07-03,47055,47055,56,1,56,1,0,0,32,0,4,0,23,1,1,0,67,2106,2173,65
2020-07-03,47053,47053,121,11,111,11,10,0,50,8,6,0,70,3,1,0,135,3238,3373,76
2020-07-03,47051,47051,82,0,80,0,2,0,20,0,8,0,59,,3,0,112,2964,3076,49
2020-07-03,47071,47071,104,1,101,1,3,0,66,0,8,0,31,1,7,0,122,2923,3045,62
2020-07-04,47125,47125,549,15,547,15,2,0,342,13,34,0,200,2,7,0,626,13395,14021,284
2020-07-04,47127,47127,12,0,12,0,0,0,5,0,0,0,7,,0,0,13,531,544,4
2020-07-04,47129,47129,25,0,25,0,0,0,3,0,1,0,21,,1,0,29,3833,3862,24
2020-07-04,47131,47131,112,-1,108,-1,4,0,43,-2,13,0,67,1,2,0,131,2497,2628,33
2020-07-04,47137,47137,6,0,6,0,0,0,2,0,0,0,4,,0,0,6,492,498,5
2020-07-04,47133,47133,61,2,61,2,0,0,16,1,3,0,44,1,1,0,63,2182,2245,15
2020-07-04,,47PEN,635,54,635,54,0,0,590,52,10,1,44,2,1,0,693,72127,72820,1064
