DATE,TOTAL_CASES,NEW_CASES,TOTAL_CONFIRMED,NEW_CONFIRMED,TOTAL_PROBABLE,NEW_PROBABLE,POS_TESTS,NEG_TESTS,TOTAL_TESTS,NEW_TESTS,NEW_DEATHS,TOTAL_DEATHS,NEW_ACTIVE,TOTAL_ACTIVE,NEW_INACTIVE_RECOVERED,TOTAL_INACTIVE_RECOVERED,NEW_HOSP,TOTAL_HOSP,TOTAL_DEATHS_BY_DOD,NEW_DEATHS_BY_DOD
05-18-21,859281,590,708250,394,151031,196,816104,7045600,7861704,10702,14,12353,-253,6987,829,839941,7,21699,12344,3
05-17-21,858691,664,707856,393,150835,271,815657,7035345,7851002,9145,12,12339,-300,7240,952,839112,9,21692,12341,7
05-16-21,858027,278,707463,200,150564,78,815187,7026670,7841857,5296,4,12327,-251,7540,525,838160,11,21683,12334,6
05-15-21,857749,401,707263,291,150486,110,814932,7021629,7836561,8617,1,12323,-208,7791,608,837635,9,21672,12328,3
05-14-21,857348,810,706972,581,150376,229,814544,7013400,7827944,12093,10,12322,68,7999,732,837027,24,21663,12325,9
05-13-21,856538,713,706391,470,150147,243,813869,7001982,7815851,12397,7,12312,-172,7931,878,836295,11,21639,12316,4
05-12-21,855825,904,705921,662,149904,242,813312,6990142,7803454,17234,9,12305,-27,8103,922,835417,27,21628,12312,7
05-11-21,854921,848,705259,616,149662,232,812491,6973729,7786220,11475,4,12296,-139,8130,983,834495,27,21601,12305,5
05-10-21,854073,629,704643,374,149430,255,811848,6962897,7774745,7515,16,12292,-570,8269,1183,833512,29,21574,12300,9
05-09-21,853444,376,704269,282,149175,94,811414,6955816,7767230,6855,19,12276,-334,8839,691,832329,18,21545,12291,7
05-08-21,853068,560,703987,395,149081,165,811088,6949287,7760375,10282,0,12257,-78,9173,638,831638,11,21527,12284,7
05-07-21,852508,1036,703592,732,148916,304,810581,6939512,7750093,15003,2,12257,75,9251,959,831000,22,21516,12277,7
05-06-21,851472,789,702860,541,148612,248,809724,6925366,7735090,11577,11,12255,-291,9176,1069,830041,22,21494,12270,9
05-05-21,850683,1209,702319,760,148364,449,809088,6914425,7723513,17621,16,12244,230,9467,963,828972,32,21472,12261,10
05-04-21,849474,854,701559,597,147915,257,808207,6897685,7705892,12173,11,12228,-306,9237,1149,828009,29,21440,12251,9
05-03-21,848620,656,700962,450,147658,206,807507,6886212,7693719,8387,13,12217,-642,9543,1285,826860,28,21411,12242,5
05-02-21,847964,499,700512,373,147452,126,806983,6878349,7685332,7365,1,12204,-227,10185,725,825575,20,21383,12237,10
05-01-21,847465,607,700139,444,147326,163,806542,6871425,7677967,10367,-1,12203,-136,10412,744,824850,22,21363,12227,7
04-30-21,846858,1074,699695,770,147163,304,806039,6861561,7667600,14984,7,12204,9,10548,1058,824106,27,21341,12220,10
04-29-21,845784,1029,698925,681,146859,348,805166,6847450,7652616,14649,9,12197,-118,10539,1138,823048,27,21314,12210,9
04-28-21,844755,1194,698244,858,146511,336,804385,6833582,7637967,20540,17,12188,-97,10657,1274,821910,43,21287,12201,9
04-27-21,843561,1159,697386,710,146175,449,803386,6814041,7617427,13783,8,12171,-84,10754,1235,820636,43,21244,12192,12
04-26-21,842402,1092,696676,713,145726,379,802585,6801059,7603644,9832,11,12163,-376,10838,1457,819401,26,21201,12180,11
04-25-21,841310,552,695963,425,145347,127,801794,6792018,7593812,8248,6,12152,-273,11214,819,817944,25,21175,12169,7
04-24-21,840758,752,695538,564,145220,188,801279,6784285,7585564,13047,0,12146,-175,11487,927,817125,30,21150,12162,7
04-23-21,840006,955,694974,691,145032,264,800631,6771886,7572517,14911,4,12146,-218,11662,1169,816198,22,21120,12155,5
04-22-21,839051,1849,694283,1039,144768,810,799785,6757821,7557606,22085,12,12142,551,11880,1286,815029,31,21098,12150,12
04-21-21,837202,1393,693244,946,143958,447,798593,6736928,7535521,17944,19,12130,129,11329,1245,813743,21,21067,12138,15
04-20-21,835809,1113,692298,915,143511,198,797531,6720046,7517577,13985,15,12111,-242,11200,1340,812498,45,21046,12123,7
04-19-21,834696,848,691383,549,143313,299,796546,6707046,7503592,9282,15,12096,-681,11442,1514,811158,37,21001,12116,11
04-18-21,833848,562,690834,481,143014,81,795932,6698378,7494310,8187,17,12081,-161,12123,706,809644,16,20964,12105,10
04-17-21,833286,706,690353,574,142933,132,795353,6690770,7486123,11807,1,12064,-77,12284,782,808938,17,20948,12095,10
04-16-21,832580,4217,689779,3995,142801,222,794682,6679634,7474316,35546,14,12063,3247,12361,956,808156,37,20931,12085,6
04-15-21,828363,1377,685784,1001,142579,376,789981,6648789,7438770,18283,8,12049,158,9114,1211,807200,33,20894,12079,12
04-14-21,826986,1807,684783,1337,142203,470,788875,6631612,7420487,24938,9,12041,652,8956,1146,805989,36,20861,12067,11
04-13-21,825179,1139,683446,707,141733,432,787348,6608201,7395549,10970,10,12032,-96,8304,1225,804843,33,20825,12056,11
04-12-21,824040,1232,682739,882,141301,350,786590,6597989,7384579,9378,7,12022,-151,8400,1376,803618,30,20792,12045,15
04-11-21,822808,655,681857,461,140951,194,785593,6589608,7375201,7668,3,12015,-186,8551,838,802242,21,20762,12030,5
04-10-21,822153,873,681396,606,140757,267,785072,6582461,7367533,12240,8,12012,123,8737,742,801404,24,20741,12025,10
04-09-21,821280,1338,680790,1043,140490,295,784335,6570958,7355293,16481,3,12004,215,8614,1120,800662,35,20717,12015,13
04-08-21,819942,1150,679747,782,140195,368,783188,6555624,7338812,15056,4,12001,-50,8399,1196,799542,22,20682,12002,5
04-07-21,818792,1586,678965,1189,139827,397,782299,6541457,7323756,21235,21,11997,328,8449,1237,798346,34,20660,11997,8
04-06-21,817206,1337,677776,884,139430,453,780991,6521530,7302521,14562,9,11976,68,8121,1260,797109,26,20626,11989,5
04-05-21,815869,892,676892,516,138977,376,779984,6507975,7287959,6198,38,11967,-619,8053,1473,795849,42,20600,11984,10
04-04-21,814977,552,676376,415,138601,137,779430,6502331,7281761,9622,7,11929,-262,8672,807,794376,10,20558,11974,16
04-03-21,814425,896,675961,637,138464,259,778929,6493210,7272139,10432,0,11922,9,8934,887,793569,17,20548,11958,14
04-02-21,813529,1067,675324,810,138205,257,778203,6483504,7261707,14204,1,11922,-65,8925,1131,792682,17,20531,11944,11
04-01-21,812462,1254,674514,901,137948,353,777249,6470254,7247503,14416,6,11921,-191,8990,1439,791551,18,20514,11933,7
03-31-21,811208,1869,673613,1196,137595,673,776254,6456833,7233087,22840,11,11915,593,9181,1265,790112,29,20496,11926,11
03-30-21,809339,1193,672417,879,136922,314,774868,6435379,7210247,14242,10,11904,-101,8588,1284,788847,34,20467,11915,9
03-29-21,808146,1192,671538,615,136608,577,773845,6422160,7196005,8855,29,11894,-287,8689,1450,787563,25,20433,11906,6
03-28-21,806954,815,670923,566,136031,249,773104,6414046,7187150,10826,13,11865,-46,8976,848,786113,24,20408,11900,8
03-27-21,806139,814,670357,744,135782,70,772455,6403869,7176324,13029,11,11852,3,9022,800,785265,22,20384,11892,9
03-26-21,805325,998,669613,800,135712,198,771549,6391746,7163295,11726,25,11841,-240,9019,1213,784465,14,20362,11883,15
03-25-21,804327,1146,668813,871,135514,275,770697,6380872,7151569,16338,20,11816,-107,9259,1233,783252,35,20348,11868,6
03-24-21,803181,1610,667942,1279,135239,331,769716,6365515,7135231,21274,4,11796,381,9366,1225,782019,28,20313,11862,6
03-23-21,801571,1173,666663,723,134908,450,768353,6345604,7113957,14489,45,11792,-130,8985,1258,780794,33,20285,11856,12
03-22-21,800398,1267,665940,808,134458,459,767540,6331928,7099468,9718,34,11747,-54,9115,1287,779536,35,20252,11844,13
03-21-21,799131,757,665132,562,133999,195,766610,6323140,7089750,8881,8,11713,-9,9169,758,778249,7,20217,11831,13
03-20-21,798374,755,664570,518,133804,237,765989,6314880,7080869,9696,4,11705,-24,9178,775,777491,17,20210,11818,7
03-19-21,797619,1943,664052,1287,133567,656,765432,6305741,7071173,22137,28,11701,758,9202,1157,776716,32,20193,11811,11
03-18-21,795676,1415,662765,966,132911,449,764016,6285020,7049036,18715,23,11673,277,8444,1115,775559,42,20161,11800,14
03-17-21,794261,1073,661799,826,132462,247,762896,6267425,7030321,15441,8,11650,-81,8167,1146,774444,24,20119,11786,19
03-16-21,793188,1939,660973,1248,132215,691,761996,6252884,7014880,19037,12,11642,727,8248,1200,773298,50,20095,11767,9
03-15-21,791249,903,659725,498,131524,405,760551,6235292,6995843,5278,11,11630,-247,7521,1139,772098,24,20045,11758,8
03-14-21,790346,663,659227,461,131119,202,760003,6230562,6990565,8041,0,11619,-91,7768,754,770959,17,20021,11750,15
03-13-21,789683,1486,658766,802,130917,684,759447,6223077,6982524,16650,-12,11619,604,7859,894,770205,22,20004,11735,12
03-12-21,788197,1114,657964,841,130233,273,758511,6207363,6965874,13855,16,11631,-17,7255,1115,769311,13,19982,11723,19
03-11-21,787083,1368,657123,923,129960,445,757508,6194511,6952019,19248,17,11615,171,7272,1180,768196,15,19969,11704,12
03-10-21,785715,1602,656200,1136,129515,466,756479,6176292,6932771,23679,18,11598,303,7101,1281,767016,30,19954,11692,25
03-09-21,784113,1350,655064,806,129049,544,755202,6153890,6909092,17107,32,11580,-37,6798,1355,765735,24,19924,11667,21
03-08-21,782763,1089,654258,677,128505,412,754252,6137733,6891985,7646,9,11548,-554,6835,1634,764380,15,19900,11646,26
03-07-21,781674,753,653581,473,128093,280,753478,6130861,6884339,7138,4,11539,-200,7389,949,762746,9,19885,11620,23
03-06-21,780921,1237,653108,843,127813,394,752902,6124299,6877201,18288,9,11535,173,7589,1055,761797,20,19876,11597,20
03-05-21,779684,1227,652265,780,127419,447,751875,6107038,6858913,14118,33,11526,-68,7416,1262,760742,14,19856,11577,19
03-04-21,778457,1609,651485,1066,126972,543,750959,6093836,6844795,25299,42,11493,570,7484,997,759480,27,19842,11558,18
03-03-21,776848,1309,650419,883,126429,426,749667,6069829,6819496,18081,23,11451,18,6914,1268,758483,22,19815,11540,23
03-02-21,775539,1552,649536,983,126003,569,748634,6052781,6801415,16000,15,11428,529,6896,1008,757215,32,19793,11517,11
03-01-21,773987,569,648553,359,125434,210,747461,6037954,6785415,3825,10,11413,-432,6367,991,756207,16,19761,11506,14
02-28-21,773418,841,648194,582,125224,259,747063,6034527,6781590,10209,18,11403,-69,6799,892,755216,11,19745,11492,13
02-27-21,772577,1438,647612,855,124965,583,746382,6024999,6771381,18087,16,11385,375,6868,1047,754324,23,19734,11479,16
02-26-21,771139,1131,646757,794,124382,337,745343,6007951,6753294,11961,56,11369,-560,6493,1635,753277,16,19711,11463,11
02-25-21,770008,1682,645963,1175,124045,507,744417,5996916,6741333,22429,55,11313,-97,7053,1724,751642,37,19695,11452,23
02-24-21,768326,1923,644788,1476,123538,447,743060,5975844,6718904,24678,68,11258,-40,7150,1895,749918,39,19658,11429,19
02-23-21,766403,1846,643312,1127,123091,719,741329,5952897,6694226,16868,45,11190,-375,7190,2176,748023,44,19619,11410,21
02-22-21,764557,1057,642185,601,122372,456,740087,5937271,6677358,6162,20,11145,-1276,7565,2313,745847,37,19575,11389,23
02-21-21,763500,872,641584,583,121916,289,739385,5931811,6671196,6860,18,11125,-273,8841,1127,743534,15,19538,11366,30
02-20-21,762628,1366,641001,836,121627,530,738683,5925653,6664336,12464,51,11107,-58,9114,1373,742407,31,19523,11336,20
02-19-21,761262,998,640165,643,121097,355,737769,5914103,6651872,6668,7,11056,-925,9172,1916,741034,37,19492,11316,29
02-18-21,760264,1486,639522,952,120742,534,737034,5908170,6645204,12981,72,11049,-646,10097,2060,739118,42,19455,11287,30
02-17-21,758778,932,638570,596,120208,336,735954,5896269,6632223,6597,31,10977,-1298,10743,2199,737058,16,19413,11257,38
02-16-21,757846,1232,637974,784,119872,448,735268,5890358,6625626,9891,17,10946,-1244,12041,2459,734859,30,19397,11219,31
02-15-21,756614,780,637190,454,119424,326,734378,5881357,6615735,6227,4,10929,-2025,13285,2801,732400,12,19367,11188,26
02-14-21,755834,1255,636736,899,119098,356,733851,5875657,6609508,13046,31,10925,-355,15310,1579,729599,23,19355,11162,31
02-13-21,754579,1678,635837,1121,118742,557,732802,5863660,6596462,19167,9,10894,14,15665,1655,728020,30,19332,11131,33
02-12-21,752901,1928,634716,1382,118185,546,731467,5845828,6577295,22324,81,10885,-394,15651,2241,726365,21,19302,11098,27
02-11-21,750973,2421,633334,1739,117639,682,729841,5825130,6554971,25278,81,10804,-274,16045,2614,724124,35,19281,11071,34
02-10-21,748552,2141,631595,1518,116957,623,727848,5801845,6529693,24637,100,10723,-578,16319,2619,721510,39,19246,11037,37
02-09-21,746411,2701,630077,1781,116334,920,726073,5778983,6505056,21681,65,10623,-585,16897,3221,718891,57,19207,11000,40
02-08-21,743710,1251,628296,787,115414,464,723937,5759438,6483375,6683,97,10558,-2325,17482,3479,715670,30,19150,10960,36
02-07-21,742459,1354,627509,940,114950,414,723021,5753671,6476692,12772,6,10461,-435,19807,1783,712191,27,19120,10924,26
02-06-21,741105,3663,626569,2593,114536,1070,721979,5741941,6463920,39411,58,10455,1597,20242,2008,710408,44,19093,10898,58
02-05-21,737442,2184,623976,1569,113466,615,718740,5705769,6424509,22740,203,10397,-769,18645,2750,708400,53,19049,10840,50
02-04-21,735258,2897,622407,2081,112851,816,716779,5684990,6401769,32437,169,10194,-545,19414,3273,705650,69,18996,10790,49
02-03-21,732361,3352,620326,2254,112035,1098,714426,5654906,6369332,27517,133,10025,33,19959,3186,702377,87,18927,10741,40
02-02-21,729009,1315,618072,837,110937,478,711854,5629961,6341815,6562,147,9892,-2880,19926,4048,699191,25,18840,10701,43
02-01-21,727694,1692,617235,1052,110459,640,710949,5624304,6335253,8145,103,9745,-1893,22806,3482,695143,50,18815,10658,51
01-31-21,726002,2176,616183,1382,109819,794,709798,5617310,6327108,17538,76,9642,-2,24699,2102,691661,48,18765,10607,48
01-30-21,723826,3524,614801,2946,109025,578,708070,5601500,6309570,38108,113,9566,805,24701,2606,689559,50,18717,10559,50
01-29-21,720302,1766,611855,1238,108447,528,704543,5566919,6271462,13890,44,9453,-1902,23896,3624,686953,36,18667,10509,55
01-28-21,718536,3963,610617,2019,107919,1944,703045,5554527,6257572,20462,101,9409,-355,25798,4217,683329,82,18631,10454,70
01-27-21,714573,2728,608598,2066,105975,662,700777,5536333,6237110,20356,154,9308,-1244,26153,3818,679112,59,18549,10384,62
01-26-21,711845,3140,606532,2322,105313,818,698488,5518266,6216754,22541,192,9154,-1938,27397,4886,675294,72,18490,10322,82
01-25-21,708705,1822,604210,1221,104495,601,695895,5498318,6194213,11641,111,8962,-3550,29335,5261,670408,52,18418,10240,76
01-24-21,706883,1599,602989,1308,103894,291,694517,5488055,6182572,13244,40,8851,-1656,32885,3215,665147,40,18366,10164,82
01-23-21,705284,4488,601681,3170,103603,1318,692995,5476333,6169328,38167,42,8811,1104,34541,3342,661932,88,18326,10082,73
01-22-21,700796,2638,598511,1967,102285,671,688946,5442215,6131161,21626,93,8769,-2522,33437,5067,658590,52,18238,10009,74
01-21-21,698158,4713,596544,3509,101614,1204,686663,5422872,6109535,31116,128,8676,-1950,35959,6535,653523,83,18186,9935,107
01-20-21,693445,3115,593035,2096,100410,1019,682711,5395708,6078419,19977,86,8548,-2776,37909,5805,646988,57,18103,9828,86
01-19-21,690330,4774,590939,2772,99391,2002,680263,5378179,6058442,22859,40,8462,-3160,40685,7894,641183,111,18046,9742,99
01-18-21,685556,1617,588167,1068,97389,549,676938,5358645,6035583,7863,39,8422,-7215,43845,8793,633289,42,17935,9643,80
01-17-21,683939,2569,587099,1875,96840,694,675847,5351873,6027720,15257,36,8383,-1884,51060,4417,624496,52,17893,9563,90
01-16-21,681370,6935,585224,5347,96146,1588,673779,5338684,6012463,46123,44,8347,1315,52944,5576,620079,122,17841,9473,89
01-15-21,674435,2761,579877,1813,94558,948,667257,5299083,5966340,14582,79,8303,-665,51629,3347,614503,58,17719,9384,90
01-14-21,671674,6158,578064,4797,93610,1361,665280,5286478,5951758,37431,84,8224,-281,52294,6355,611156,98,17661,9294,106
01-13-21,665516,4120,573267,2877,92249,1243,659722,5254605,5914327,20740,137,8140,-4022,52575,8005,604801,65,17563,9188,77
01-12-21,661396,4749,570390,3009,91006,1740,656712,5236875,5893587,20607,146,8003,-5994,56597,10597,596796,75,17498,9111,98
01-11-21,656647,3787,567381,2679,89266,1108,653457,5219523,5872980,14873,80,7857,-6338,62591,10045,586199,77,17423,9013,102
01-10-21,652860,5382,564702,3698,88158,1684,650524,5207583,5858107,29949,81,7777,1031,68929,4270,576154,84,17346,8911,107
01-09-21,647478,7223,561004,5752,86474,1471,645909,5182249,5828158,39413,86,7696,2006,67898,5131,571884,88,17262,8804,89
01-08-21,640255,6054,555252,4577,85003,1477,639202,5149543,5788745,33878,126,7610,4241,65892,1687,566753,96,17174,8715,118
01-07-21,634201,7345,550675,6305,83526,1040,633223,5121644,5754867,33694,111,7484,3156,61651,4078,565066,99,17078,8597,91
01-06-21,626856,7363,544370,5162,82486,2201,626854,5094319,5721173,28876,114,7373,442,58495,6807,560988,129,16979,8506,115
01-05-21,619493,8409,539208,5142,80285,3267,621322,5070975,5692297,25831,99,7259,-775,58053,9085,554181,129,16850,8391,115
01-04-21,611084,4054,534066,3003,77018,1051,615995,5050471,5666466,10897,143,7160,-4616,58828,8527,545096,67,16721,8276,107
01-03-21,607030,3515,531063,2375,75967,1140,613017,5042552,5655569,12412,55,7017,-260,63444,3720,536569,56,16654,8169,103
01-02-21,603515,7202,528688,5733,74827,1469,610568,5032589,5643157,30051,15,6962,3112,63704,4075,532849,99,16598,8066,86
01-01-21,596313,6683,522955,5229,73358,1454,603992,5009114,5613106,28068,48,6947,-399,60592,7034,528774,76,16499,7980,98
12-31-20,589630,9175,517726,7235,71904,1940,598385,4986653,5585038,35514,97,6899,1923,60991,7155,521740,74,16423,7882,99
12-30-20,580455,6703,510491,4532,69964,2171,590300,4959224,5549524,22252,100,6802,-715,59068,7318,514585,81,16349,7783,99
12-29-20,573752,8082,505959,4952,67793,3130,585356,4941916,5527272,23337,122,6702,42,59783,7918,507267,115,16268,7684,98
12-28-20,565670,3549,501007,2632,64663,917,580031,4923904,5503935,10183,76,6580,-6629,59741,10102,499349,78,16153,7586,89
12-27-20,562121,3379,498375,2294,63746,1085,577179,4916573,5493752,13197,69,6504,-456,66370,3766,489247,76,16075,7497,87
12-26-20,558742,4890,496081,3547,62661,1343,574393,4906162,5480555,21744,7,6435,828,66826,4055,485481,86,15999,7410,92
12-25-20,553852,6630,492534,5438,61318,1192,570511,4888300,5458811,33416,5,6428,-604,65998,7229,481426,54,15913,7318,80
12-24-20,547222,6646,487096,5030,60126,1616,564480,4860915,5425395,32448,51,6423,-569,66602,7164,474197,46,15859,7238,106
12-23-20,540576,6097,482066,3970,58510,2127,558753,4834194,5392947,26396,111,6372,-1371,67171,7357,467033,84,15813,7132,97
12-22-20,534479,6911,478096,4714,56383,2197,554176,4812375,5366551,29089,133,6261,-860,68542,7638,459676,125,15729,7035,109
12-21-20,527568,5824,473382,4380,54186,1444,548894,4788568,5337462,26619,65,6128,-3978,69402,9737,452038,83,15604,6926,104
12-20-20,521744,9998,469002,8345,52742,1653,543999,4766844,5310843,61064,54,6063,6415,73380,3529,442301,106,15521,6822,101
12-19-20,511746,7078,460657,6035,51089,1043,534434,4715345,5249779,41320,57,6009,3170,66965,3851,438772,70,15415,6721,93
12-18-20,504668,8300,454622,7012,50046,1288,527032,4681427,5208459,40591,115,5952,1867,63795,6318,434921,93,15345,6628,96
12-17-20,496368,10223,447610,8115,48758,2108,519588,4648280,5167868,44541,177,5837,3178,61928,6868,428603,115,15252,6532,92
12-16-20,486145,9377,439495,6521,46650,2856,510921,4612406,5123327,35802,53,5660,2292,58750,7032,421735,145,15137,6440,85
12-15-20,476768,11904,432974,10385,43794,1519,503803,4583722,5087525,65213,74,5607,4652,56458,7178,414703,158,14992,6355,66
12-14-20,464864,7985,422589,6910,42275,1075,492096,4530216,5022312,42299,79,5533,-2530,51806,10436,407525,112,14834,6289,76
12-13-20,456879,11295,415679,9908,41200,1387,484327,4495686,4980013,68968,62,5454,7813,54336,3420,397089,125,14722,6213,85
12-12-20,445584,8984,405771,7345,39813,1639,473254,4437791,4911045,47610,73,5392,5081,46523,3830,393669,136,14597,6128,80
12-11-20,436600,6081,398426,5144,38174,937,464958,4398477,4863435,32160,87,5319,1740,41442,4254,389839,116,14461,6048,68
12-10-20,430519,8935,393282,7807,37237,1128,459341,4371934,4831275,52301,69,5232,7598,39702,1268,385585,122,14345,5980,75
12-09-20,421584,5825,385475,5138,36109,687,450542,4328432,4778974,27607,62,5163,153,32104,5610,384317,100,14223,5905,62
12-08-20,415759,8105,380337,7025,35422,1080,444907,4306460,4751367,45064,100,5101,2331,31951,5674,378707,105,14123,5843,79
12-07-20,407654,7162,373312,6155,34342,1007,437197,4269106,4706303,35777,66,5001,-730,29620,7826,373033,87,14018,5764,72
12-06-20,400492,4061,367157,3420,33335,641,430523,4240003,4670526,19691,38,4935,1162,30350,2861,365207,46,13931,5692,86
12-05-20,396431,3073,363737,2522,32694,551,426779,4224056,4650835,15628,29,4897,9,29188,3035,362346,51,13885,5606,78
12-04-20,393358,5393,361215,4316,32143,1077,424099,4211108,4635207,27000,95,4868,-326,29179,5624,359311,94,13834,5528,83
12-03-20,387965,4821,356899,4010,31066,811,419249,4188958,4608207,25638,93,4773,581,29505,4147,353687,81,13740,5445,72
12-02-20,383144,2515,352889,2121,30255,394,414774,4167795,4582569,11857,50,4680,-2567,28924,5032,349540,61,13659,5373,67
12-01-20,380629,6708,350768,5709,29861,999,412616,4158096,4570712,36181,36,4630,1056,31491,5616,344508,110,13598,5306,68
11-30-20,373921,6009,345059,5434,28862,575,406468,4128063,4534531,40762,48,4594,-1181,30435,7142,338892,89,13488,5238,80
11-29-20,367912,5543,339625,5113,28287,430,400470,4093299,4493769,37941,13,4546,2509,31616,3021,331750,72,13399,5158,58
11-28-20,362369,4732,334512,4104,27857,628,394743,4061085,4455828,31937,15,4533,1636,29107,3081,328729,75,13327,5100,62
11-27-20,357637,5440,330408,4848,27229,592,390147,4033744,4423891,32649,7,4518,417,27471,5016,325648,81,13252,5038,80
11-26-20,352197,5302,325560,4940,26637,362,384585,4006657,4391242,52393,53,4511,-439,27054,5688,320632,60,13171,4958,47
11-25-20,346895,2183,320620,1582,26275,601,378699,3960150,4338849,12062,92,4458,-2389,27493,4480,314944,91,13111,4911,64
11-24-20,344712,2060,319038,1522,25674,538,377252,3949535,4326787,10738,73,4366,-3444,29882,5431,310464,91,13020,4847,66
11-23-20,342652,2214,317516,1853,25136,361,375744,3940305,4316049,11119,35,4293,-4682,33326,6861,305033,70,12929,4781,69
11-22-20,340438,5567,315663,5064,24775,503,373872,3931058,4304930,43865,55,4258,2913,38008,2599,298172,111,12859,4712,59
11-21-20,334871,3429,310599,2908,24272,521,368173,3892892,4261065,25934,9,4203,802,35095,2618,295573,81,12748,4653,74
11-20-20,331442,4053,307691,3537,23751,516,365011,3870120,4235131,24343,74,4194,-38,34293,4017,292955,66,12667,4579,67
11-19-20,327389,3004,304154,2287,23235,717,361177,3849611,4210788,16864,80,4120,-1359,34331,4283,288938,81,12601,4512,57
11-18-20,324385,4045,301867,3055,22518,990,358742,3835182,4193924,24019,53,4040,-93,35690,4085,284655,96,12520,4455,43
11-17-20,320340,3507,298812,3183,21528,324,355288,3814617,4169905,21243,72,3987,-128,35783,3563,280570,66,12424,4412,68
11-16-20,316833,4656,295629,4245,21204,411,351724,3796938,4148662,35165,30,3915,-76,35911,4702,277007,78,12358,4344,51
11-15-20,312177,6473,291384,5859,20793,614,347068,3766429,4113497,55525,16,3885,4526,35987,1931,272305,111,12280,4293,48
11-14-20,305704,4900,285525,4462,20179,438,340448,3717524,4057972,38285,25,3869,3071,31461,1804,270374,85,12169,4245,60
11-13-20,300804,4375,281063,3755,19741,620,335422,3684265,4019687,27169,64,3844,1537,28390,2774,268570,70,12084,4185,43
11-12-20,296429,3147,277308,2576,19121,571,331419,3661099,3992518,19297,27,3780,410,26853,2710,265796,55,12014,4142,36
11-11-20,293282,3928,274732,3304,18550,624,328676,3644545,3973221,28176,89,3753,990,26443,2849,263086,72,11959,4106,50
11-10-20,289354,3033,271428,2493,17926,540,324839,3620206,3945045,25725,62,3664,93,25453,2878,260237,83,11887,4056,50
11-09-20,286321,2384,268935,2053,17386,331,322073,3597247,3919320,19717,15,3602,-882,25360,3251,257359,43,11804,4006,42
11-08-20,283937,5408,266882,4866,17055,542,319771,3579832,3899603,55008,5,3587,3588,26242,1815,254108,89,11761,3964,40
11-07-20,278529,4188,262016,3856,16513,332,314234,3530361,3844595,43216,49,3582,2265,22654,1874,252293,87,11672,3924,33
11-06-20,274341,3602,258160,3027,16181,575,309721,3491658,3801379,28584,32,3533,953,20389,2617,250419,62,11585,3891,47
11-05-20,270739,1405,255133,1110,15606,295,306351,3466444,3772795,10920,31,3501,-1315,19436,2689,247802,52,11523,3844,40
11-04-20,269334,2648,254023,2347,15311,301,305134,3456741,3761875,23447,24,3470,-168,20751,2792,245113,68,11471,3804,50
11-03-20,266686,3019,251676,2715,15010,304,302523,3435905,3738428,24953,75,3446,234,20919,2710,242321,54,11403,3754,45
11-02-20,263667,1903,248961,1779,14706,124,299466,3414009,3713475,16693,26,3371,-1340,20685,3217,239611,64,11349,3709,38
11-01-20,261764,2483,247182,2118,14582,365,297515,3399267,3696782,34033,0,3345,775,22025,1708,236394,64,11285,3671,32
